Age,AnnualIncome,CallDropRate,CallFailureRate,CallingNumber,CustomerID,CustomerSuspended,Education,Gender,HomeOwner,MaritalStatus,MonthlyBilledAmount,NoAdditionalLines,NumberOfComplaints,NumberOfMonthUnpaid,NumDaysContractEquipmentPlanExpiring,Occupation,PenaltyToSwitch,State,TotalMinsUsedInLastMonth,UnpaidBalance,UsesInternetService,UsesVoiceService,PercentageCallOutsideNetwork,Churn
27,187506,0.04,0,4251099229,8881,Yes,High School or below,Female,Yes,Married,50,Yes,3,4,20,Technology Related Job,295,CO,75,57,No,No,0.22,0
30,242463,0,0,4251074464,8882,Yes,High School or below,Female,Yes,Single,20,Yes,0,6,90,Non-technology Related Job,471,WV,175,92,No,No,0.75,0
32,47421,0.04,0.03,4251065131,8883,Yes,High School or below,Male,Yes,Single,111,Yes,1,0,59,Non-technology Related Job,147,SD,274,127,Yes,No,0.28,1
34,102378,0.07,0.03,4251045923,8884,Yes,High School or below,Male,Yes,Married,82,No,3,3,28,Non-technology Related Job,323,ND,373,162,No,No,0.81,0
36,157336,0.03,0.03,4251071579,8885,Yes,High School or below,Female,No,Single,53,Yes,0,5,98,Non-technology Related Job,0,MT,472,197,No,No,0.34,1
52,155365,0.05,0,4251075649,8886,Yes,Bachelor or equivalent,Male,No,Single,60,Yes,2,2,38,Technology Related Job,360,TX,476,57,No,No,0.55,0
54,210322,0,0,4251015534,8887,Yes,Bachelor or equivalent,Female,Yes,Single,31,Yes,0,4,7,Non-technology Related Job,36,OK,75,92,No,No,0.08,0
56,15280,0.04,0.03,4251037960,8888,Yes,Master or equivalent,Female,Yes,Married,2,No,1,7,77,Non-technology Related Job,212,NV,174,127,No,Yes,0.61,0
58,70237,0,0.03,4251092388,8889,Yes,Master or equivalent,Female,Yes,Single,93,Yes,2,1,46,Non-technology Related Job,388,MA,274,162,No,No,0.14,0
21,181137,0.06,0.03,4251041246,8890,Yes,PhD or equivalent,Male,Yes,Single,31,Yes,3,6,65,Others,61,MN,471,177,No,No,0.6,0
77,123223,0.05,0,4251088982,8891,Yes,High School or below,Female,Yes,Single,71,Yes,2,0,56,Non-technology Related Job,425,NJ,376,57,No,Yes,0.89,0
79,178181,0.01,0,4251068705,8892,No,High School or below,Male,No,Married,42,Yes,3,3,25,Non-technology Related Job,101,MN,476,92,No,No,0.42,0
13,233138,0.05,0.03,4251085615,8893,Yes,High School or below,Male,Yes,Single,13,No,0,5,95,Non-technology Related Job,277,KS,75,127,No,No,0.95,0
43,94039,0.03,0,4251098326,8894,Yes,High School or below,Female,Yes,Single,71,Yes,2,2,13,Others,450,KY,272,142,No,No,0.4,0
45,148996,0.06,0.03,4251021041,8895,Yes,High School or below,Male,Yes,Married,41,Yes,3,5,83,Others,126,GA,371,177,No,No,0.94,1
33,91082,0.06,0,4251038547,8896,Yes,Bachelor or equivalent,Female,Yes,Married,82,Yes,1,7,74,Non-technology Related Job,490,LA,277,57,No,No,0.22,0
35,146040,0.01,0,4251064586,8897,Yes,Bachelor or equivalent,Female,Yes,Single,53,Yes,3,1,43,Non-technology Related Job,166,GA,376,92,No,No,0.75,0
66,6940,0,0,4251020101,8898,Yes,Bachelor or equivalent,Male,No,Single,111,Yes,0,6,62,Others,339,ID,73,107,No,No,0.21,0
68,61897,0.03,0,4251025375,8899,Yes,Master or equivalent,Female,Yes,Married,81,Yes,1,1,31,Others,15,CA,173,142,No,No,0.74,0
70,116855,0.07,0.03,4251055102,8900,Yes,Master or equivalent,Female,Yes,Single,52,Yes,2,3,0,Others,191,WA,272,177,No,No,0.27,0
58,58941,0.06,0,4251010457,8901,Yes,High School or below,Male,Yes,Single,93,Yes,1,5,92,Non-technology Related Job,55,CA,178,57,No,No,0.55,0
60,113898,0.02,0,4251045620,8902,Yes,High School or below,Male,Yes,Married,63,No,2,7,61,Non-technology Related Job,231,WV,277,92,No,Yes,0.09,0
22,224799,0,0,4251035477,8903,Yes,High School or below,Female,Yes,Married,1,Yes,3,5,80,Others,404,WY,474,107,No,No,0.54,0
24,29756,0.04,0,4251053462,8904,Yes,High School or below,Male,No,Single,92,Yes,0,7,49,Others,80,TN,73,142,Yes,Yes,0.07,0
26,84714,0.07,0.03,4251087199,8905,Yes,High School or below,Male,Yes,Married,63,Yes,2,1,18,Others,256,OH,173,177,No,No,0.6,1
14,26800,0.07,0,4251041242,8906,Yes,Bachelor or equivalent,Female,Yes,Married,103,Yes,0,3,10,Non-technology Related Job,120,TN,78,57,No,No,0.89,0
45,137700,0.05,0,4251009963,8907,Yes,Bachelor or equivalent,Male,Yes,Married,41,No,1,0,28,Non-technology Related Job,293,UT,275,72,No,No,0.35,0
47,192657,0.01,0,4251025616,8908,Yes,Bachelor or equivalent,Female,No,Single,12,Yes,3,3,97,Others,469,OR,375,107,No,No,0.88,1
49,247615,0.04,0,4251052949,8909,Yes,Bachelor or equivalent,Female,Yes,Married,103,Yes,0,5,67,Others,145,NJ,474,142,No,No,0.41,0
51,52572,0,0.03,4251031245,8910,Yes,Master or equivalent,Male,No,Single,74,Yes,1,7,36,Others,321,MI,73,177,No,No,0.94,0
67,50601,0.02,0.01,4251081620,8911,Yes,High School or below,Female,Yes,Married,81,No,0,4,77,Non-technology Related Job,181,RI,76,37,No,No,0.15,0
69,105559,0.06,0,4251083929,8912,No,High School or below,Male,Yes,Single,52,Yes,1,7,46,Non-technology Related Job,358,NY,176,72,No,No,0.68,0
71,160516,0.01,0,4251026964,8913,Yes,High School or below,Male,Yes,Single,23,Yes,2,1,15,Others,34,MS,275,107,No,No,0.21,0
73,215474,0.05,0,4251054140,8914,Yes,High School or below,Male,No,Married,114,Yes,3,3,85,Others,210,KY,374,142,No,No,0.74,1
76,20431,0,0.03,4251052416,8915,Yes,High School or below,Female,Yes,Single,85,Yes,1,5,54,Others,386,FL,474,177,No,Yes,0.27,0
23,18460,0.03,0.01,4251079693,8916,Yes,Bachelor or equivalent,Female,Yes,Single,92,No,3,3,94,Non-technology Related Job,247,MT,477,37,No,No,0.48,0
26,73417,0.06,0,4251026755,8917,Yes,Bachelor or equivalent,Female,Yes,Single,63,Yes,0,5,64,Others,423,ME,76,72,No,No,0.01,1
28,128375,0.02,0,4251075408,8918,Yes,Bachelor or equivalent,Female,Yes,Married,34,Yes,2,7,33,Others,99,ID,176,107,No,No,0.54,0
30,183332,0.05,0,4251079256,8919,Yes,Bachelor or equivalent,Male,Yes,Single,4,Yes,3,1,2,Others,275,AR,275,142,No,No,0.08,0
46,181361,0.07,0.01,4251062387,8920,Yes,Master or equivalent,Female,Yes,Married,12,No,1,7,43,Non-technology Related Job,135,MA,278,2,No,No,0.29,0
48,236319,0.03,0.01,4251047797,8921,Yes,PhD or equivalent,Male,No,Single,103,No,3,1,12,Non-technology Related Job,312,IN,378,37,No,No,0.82,0
50,41276,0.07,0,4251088481,8922,Yes,High School or below,Male,Yes,Married,74,Yes,0,3,82,Others,488,CO,477,72,No,No,0.35,0
52,96234,0.02,0,4251013538,8923,Yes,High School or below,Female,Yes,Single,44,Yes,1,5,51,Others,164,WI,76,107,No,No,0.88,0
68,94263,0.04,0.02,4251012928,8924,Yes,High School or below,Male,Yes,Married,52,Yes,0,3,91,Non-technology Related Job,24,KS,80,217,No,No,0.09,0
70,149220,0,0.01,4251045386,8925,Yes,High School or below,Female,Yes,Single,23,No,1,5,61,Non-technology Related Job,201,DE,179,2,No,No,0.62,0
72,204178,0.04,0.01,4251038041,8926,Yes,High School or below,Female,Yes,Married,114,Yes,2,7,30,Non-technology Related Job,377,AL,278,37,No,Yes,0.15,0
75,9135,0.07,0,4251051247,8927,Yes,Bachelor or equivalent,Male,No,Single,84,Yes,3,1,99,Others,53,UT,378,72,No,No,0.68,0
77,64092,0.03,0,4251076599,8928,Yes,Bachelor or equivalent,Male,Yes,Married,55,Yes,0,3,69,Others,229,OK,477,107,No,No,0.21,0
25,62121,0.05,0.02,4251051935,8929,Yes,Bachelor or equivalent,Male,Yes,Single,63,Yes,3,1,9,Non-technology Related Job,89,AZ,480,217,No,Yes,0.42,0
27,117079,0,0.01,4251074283,8930,Yes,Master or equivalent,Male,Yes,Married,34,No,0,3,79,Non-technology Related Job,266,VA,80,2,No,No,0.95,0
29,172036,0.04,0.01,4251063248,8931,Yes,Master or equivalent,Male,Yes,Single,4,Yes,1,5,48,Non-technology Related Job,442,PA,179,37,No,No,0.49,0
31,226994,0,0,4251091187,8932,Yes,High School or below,Female,Yes,Married,95,Yes,3,7,17,Others,118,NM,278,72,No,No,0.02,0
47,225023,0.02,0.02,4251059601,8933,Yes,High School or below,Male,Yes,Single,103,Yes,1,5,58,Non-technology Related Job,478,WV,282,182,No,No,0.23,0
49,29980,0.05,0.01,4251051082,8934,Yes,High School or below,Female,Yes,Married,73,No,2,7,27,Non-technology Related Job,155,SC,381,217,No,No,0.76,0
51,84938,0.01,0.01,4251096171,8935,Yes,High School or below,Female,Yes,Single,44,Yes,0,1,96,Non-technology Related Job,331,NC,480,2,No,No,0.29,0
54,139895,0.05,0.01,4251033063,8936,Yes,High School or below,Male,Yes,Married,15,Yes,1,3,66,Others,7,MT,80,37,No,No,0.82,0
16,795,0.03,0.01,4251055378,8937,Yes,High School or below,Female,Yes,Married,73,Yes,2,1,84,Others,179,NV,277,52,No,No,0.28,0
72,192881,0.02,0.02,4251019033,8938,Yes,Bachelor or equivalent,Male,No,Married,113,Yes,1,3,76,Non-technology Related Job,43,OH,182,182,No,No,0.56,0
74,247839,0.06,0.01,4251026762,8939,Yes,Bachelor or equivalent,Male,Yes,Single,84,No,2,5,45,Non-technology Related Job,220,NV,282,217,No,No,0.09,0
76,52796,0.01,0.01,4251024108,8940,Yes,Master or equivalent,Female,Yes,Married,55,Yes,3,7,14,Non-technology Related Job,396,MD,381,2,No,Yes,0.62,0
38,163697,0,0.01,4251013325,8941,Yes,Master or equivalent,Male,Yes,Married,113,Yes,0,5,33,Others,68,MI,78,17,No,No,0.08,0
40,218654,0.03,0.01,4251072462,8942,Yes,Master or equivalent,Male,Yes,Single,84,Yes,2,7,2,Others,245,IA,177,52,No,Yes,0.61,0
28,160740,0.03,0.02,4251073658,8943,Yes,High School or below,Female,Yes,Single,4,Yes,0,1,93,Non-technology Related Job,108,MN,83,182,No,No,0.9,1
30,215698,0.06,0.01,4251030642,8944,Yes,High School or below,Female,No,Single,95,No,1,3,63,Non-technology Related Job,285,IA,182,217,Yes,No,0.43,0
61,76598,0.05,0.02,4251022280,8945,Yes,High School or below,Male,Yes,Married,33,Yes,3,1,81,Others,457,KY,379,232,No,No,0.88,0
63,131555,0,0.01,4251060489,8946,Yes,High School or below,Female,Yes,Single,4,Yes,0,3,51,Others,133,GA,478,17,No,No,0.41,0
65,186513,0.04,0.01,4251070686,8947,Yes,High School or below,Female,Yes,Single,95,Yes,1,5,20,Others,310,AK,78,51,No,No,0.94,0
53,128599,0.03,0.02,4251025783,8948,Yes,Bachelor or equivalent,Male,Yes,Single,15,No,0,7,11,Non-technology Related Job,174,GA,483,181,No,No,0.23,0
15,239499,0.01,0.02,4251037932,8949,Yes,Bachelor or equivalent,Female,Yes,Married,73,Yes,1,5,30,Others,346,ID,180,196,No,No,0.69,1
17,44457,0.05,0.02,4251021308,8950,Yes,Bachelor or equivalent,Male,No,Married,44,Yes,2,7,99,Others,22,AR,280,231,No,No,0.22,0
19,99414,0.01,0.01,4251043014,8951,Yes,Master or equivalent,Male,Yes,Single,15,Yes,3,1,69,Others,198,WA,379,16,No,No,0.75,0
22,154372,0.04,0.01,4251079005,8952,Yes,Master or equivalent,Female,Yes,Married,105,Yes,0,3,38,Others,375,SC,478,51,No,No,0.28,0
37,152401,0.06,0.03,4251009754,8953,Yes,High School or below,Male,Yes,Single,113,No,3,1,78,Others,235,CO,482,161,No,Yes,0.49,0
40,207358,0.02,0.02,4251013563,8954,Yes,High School or below,Female,Yes,Married,84,Yes,0,3,48,Others,411,WI,81,196,No,No,0.02,0
42,12315,0.06,0.02,4251067473,8955,Yes,High School or below,Female,Yes,Single,54,Yes,1,5,17,Others,87,TN,180,231,No,No,0.55,0
44,67273,0.01,0.01,4251015143,8956,Yes,High School or below,Female,No,Married,25,Yes,3,7,86,Others,264,ND,280,16,No,No,0.08,0
60,65302,0.03,0.03,4251029123,8957,Yes,High School or below,Female,No,Single,33,No,1,5,27,Others,124,AL,283,126,No,No,0.29,0
62,120259,0.07,0.03,4251048601,8958,Yes,Bachelor or equivalent,Female,Yes,Married,4,Yes,2,7,96,Others,300,UT,382,161,No,No,0.82,0
64,175217,0.02,0.02,4251069641,8959,Yes,Bachelor or equivalent,Male,Yes,Single,94,Yes,0,1,66,Others,476,OK,482,196,No,No,0.35,0
66,230174,0.06,0.02,4251075987,8960,Yes,Bachelor or equivalent,Male,Yes,Married,65,Yes,1,3,35,Others,152,NH,81,231,No,No,0.88,0
14,228203,0,0.03,4251050354,8961,Yes,Master or equivalent,Male,No,Single,73,Yes,3,1,75,Non-technology Related Job,13,VA,84,91,No,No,0.1,1
16,33161,0.04,0.03,4251018789,8962,Yes,Master or equivalent,Male,Yes,Married,44,No,1,3,45,Others,189,RI,184,126,Yes,No,0.63,0
18,88118,0.07,0.03,4251031368,8963,Yes,High School or below,Female,No,Single,14,Yes,2,5,14,Others,365,NM,283,161,No,No,0.16,0
21,143075,0.03,0.02,4251016926,8964,Yes,High School or below,Female,Yes,Married,105,Yes,3,7,83,Others,41,MS,382,196,No,Yes,0.69,0
23,198033,0.07,0.02,4251089209,8965,Yes,High School or below,Male,Yes,Single,76,Yes,0,1,53,Others,218,KS,482,231,Yes,No,0.22,0
39,196062,0.01,0.03,4251071867,8966,Yes,High School or below,Female,Yes,Married,83,Yes,3,7,93,Non-technology Related Job,78,NC,485,91,No,No,0.43,0
41,1019,0.04,0.03,4251087937,8967,Yes,High School or below,Male,No,Single,54,No,0,1,63,Others,254,MT,84,126,No,Yes,0.96,0
43,55977,0,0.02,4251083505,8968,Yes,High School or below,Male,Yes,Married,25,Yes,1,3,32,Others,430,ME,184,161,No,No,0.49,0
45,110934,0.03,0.02,4251065623,8969,No,Bachelor or equivalent,Male,No,Single,116,Yes,3,5,1,Others,106,HI,283,196,No,No,0.02,0
61,108963,0.06,0,4251013518,8970,Yes,Bachelor or equivalent,Male,Yes,Married,3,Yes,1,3,42,Non-technology Related Job,467,NV,286,56,No,No,0.23,0
63,163921,0.01,0.03,4251087750,8971,Yes,Master or equivalent,Female,Yes,Single,94,No,2,5,11,Non-technology Related Job,143,MA,385,91,No,No,0.76,0
65,218878,0.05,0.03,4251017705,8972,Yes,Master or equivalent,Female,Yes,Married,65,Yes,0,7,80,Others,319,IL,485,126,No,No,0.29,0
68,23835,0,0.02,4251087170,8973,Yes,PhD or equivalent,Female,No,Single,36,Yes,1,1,50,Others,495,CO,84,161,No,No,0.83,0
30,134736,0.07,0.03,4251047190,8974,Yes,High School or below,Male,Yes,Single,94,Yes,2,7,68,Others,168,DE,281,176,No,No,0.28,0
18,76822,0.06,0,4251036491,8975,Yes,High School or below,Female,Yes,Single,14,Yes,1,1,60,Non-technology Related Job,32,IA,187,56,No,No,0.57,0
20,131779,0.02,0.03,4251033901,8976,Yes,High School or below,Male,Yes,Married,105,No,2,3,29,Others,208,DE,286,91,No,No,0.1,0
22,186737,0.05,0.03,4251099911,8977,Yes,High School or below,Male,Yes,Married,76,Yes,3,5,98,Others,384,AL,385,126,No,No,0.63,0
52,47637,0.03,0.03,4251016887,8978,Yes,High School or below,Female,Yes,Single,14,Yes,0,3,17,Others,57,AK,82,141,No,No,0.09,0
54,102595,0.07,0.03,4251044387,8979,Yes,High School or below,Male,No,Married,105,Yes,1,5,86,Others,233,VT,182,176,No,No,0.62,0
42,44681,0.07,0,4251018525,8980,Yes,Bachelor or equivalent,Female,No,Single,25,No,0,7,77,Non-technology Related Job,97,AZ,87,56,No,No,0.9,0
44,99638,0.02,0.03,4251063713,8981,Yes,Bachelor or equivalent,Female,Yes,Married,116,Yes,1,1,47,Others,273,VT,187,91,No,No,0.43,0
75,210538,0,0,4251046516,8982,Yes,Master or equivalent,Male,Yes,Single,54,Yes,2,7,65,Others,445,WA,384,106,No,No,0.89,0
77,15496,0.04,0.03,4251049166,8983,Yes,Master or equivalent,Female,Yes,Single,25,Yes,0,1,35,Others,122,SC,483,141,Yes,No,0.42,0
79,70453,0,0.03,4251010442,8984,Yes,PhD or equivalent,Female,Yes,Married,115,Yes,1,3,4,Others,298,NY,82,176,No,No,0.95,0
67,12539,0.07,0,4251032051,8985,Yes,High School or below,Male,Yes,Married,36,No,3,5,95,Non-technology Related Job,162,SC,488,56,No,No,0.24,1
29,123440,0.05,0,4251098322,8986,Yes,High School or below,Female,No,Married,94,Yes,1,3,14,Others,334,TN,185,71,No,No,0.69,0
31,178397,0.01,0,4251022096,8987,Yes,High School or below,Female,Yes,Single,64,Yes,2,5,83,Others,11,ND,284,106,No,No,0.22,1
33,233355,0.05,0.03,4251099929,8988,Yes,High School or below,Male,Yes,Married,35,Yes,3,7,53,Others,187,NE,384,141,No,No,0.75,0
35,38312,0,0.03,4251039420,8989,No,High School or below,Male,Yes,Single,6,Yes,0,1,22,Others,363,MD,483,176,No,No,0.28,0
51,36341,0.02,0,4251085087,8990,Yes,Bachelor or equivalent,Male,No,Married,14,No,3,7,62,Others,223,OR,486,36,No,No,0.5,1
54,91299,0.06,0,4251022021,8991,Yes,Bachelor or equivalent,Male,Yes,Single,104,Yes,0,1,32,Others,399,NH,86,71,No,Yes,0.03,0
56,146256,0.01,0,4251099636,8992,Yes,Bachelor or equivalent,Female,No,Married,75,Yes,1,3,1,Others,76,MI,185,106,No,No,0.56,0
58,201213,0.05,0.03,4251079412,8993,Yes,Master or equivalent,Female,Yes,Single,46,Yes,3,5,70,Others,252,IN,284,141,No,No,0.09,0
60,6171,0.01,0.03,4251086242,8994,Yes,Master or equivalent,Male,Yes,Married,17,Yes,0,7,40,Others,428,CT,384,176,No,No,0.62,0
76,4200,0.03,0,4251088823,8995,Yes,High School or below,Female,Yes,Single,24,Yes,2,5,80,Others,288,MS,387,36,No,No,0.83,0
78,59157,0.06,0,4251026339,8996,Yes,High School or below,Male,No,Married,115,Yes,0,7,50,Others,465,KY,486,71,No,No,0.36,0
12,114115,0.02,0,4251065101,8997,Yes,High School or below,Male,Yes,Single,86,Yes,1,1,19,Others,141,FL,86,106,No,No,0.89,0
14,169072,0.06,0.03,4251033455,8998,Yes,High School or below,Male,No,Married,57,Yes,2,3,88,Others,317,AK,185,141,No,No,0.42,0
30,167101,0,0.01,4251040910,8999,Yes,Bachelor or equivalent,Male,Yes,Single,64,No,1,1,29,Others,177,ME,188,1,No,No,0.63,0
32,222059,0.03,0,4251079398,9000,Yes,Bachelor or equivalent,Male,Yes,Married,35,Yes,2,3,98,Others,353,HI,287,36,No,No,0.16,0
35,27016,0.07,0,4251041647,9001,Yes,Bachelor or equivalent,Female,Yes,Single,6,Yes,3,5,67,Others,30,AR,387,71,No,No,0.69,0
37,81973,0.02,0.03,4251015310,9002,Yes,Bachelor or equivalent,Female,No,Married,97,Yes,0,7,37,Others,206,WA,486,106,No,Yes,0.23,0
39,136931,0.06,0.03,4251057515,9003,Yes,Bachelor or equivalent,Male,Yes,Single,68,Yes,1,2,6,Others,382,RI,85,141,No,No,0.76,0
55,134960,0,0.01,4251009633,9004,Yes,PhD or equivalent,Female,Yes,Married,75,Yes,0,7,47,Others,242,CO,89,1,No,No,0.97,0
57,189917,0.04,0,4251095007,9005,Yes,High School or below,Male,Yes,Single,46,Yes,1,1,16,Others,419,WI,188,36,No,Yes,0.5,0
59,244875,0.07,0,4251046042,9006,Yes,High School or below,Male,Yes,Married,17,Yes,2,3,85,Others,95,SD,287,71,No,No,0.03,0
61,49832,0.03,0.03,4251047331,9007,Yes,High School or below,Female,Yes,Married,108,Yes,0,5,55,Others,271,ND,387,106,No,No,0.56,0
77,47861,0.05,0.01,4251041541,9008,Yes,High School or below,Male,Yes,Married,115,No,2,3,95,Others,131,AL,390,216,No,No,0.77,0
79,102819,0.01,0.01,4251041078,9009,Yes,High School or below,Female,No,Single,86,Yes,3,5,64,Others,307,TX,489,1,No,No,0.3,0
13,157776,0.04,0,4251035232,9010,Yes,Bachelor or equivalent,Female,Yes,Single,57,Yes,1,7,34,Others,484,OK,89,36,No,No,0.83,0
16,212733,0,0,4251089142,9011,Yes,Bachelor or equivalent,Female,Yes,Married,28,Yes,2,1,3,Others,160,NH,188,71,No,No,0.36,0
32,210762,0.02,0.01,4251040847,9012,Yes,Bachelor or equivalent,Female,Yes,Married,35,Yes,0,7,44,Others,20,VT,191,181,No,No,0.57,0
34,15720,0.05,0.01,4251024267,9013,Yes,Master or equivalent,Female,Yes,Married,6,No,2,1,13,Others,196,PA,291,216,No,No,0.1,0
36,70677,0.01,0.01,4251088775,9014,Yes,Master or equivalent,Male,Yes,Single,97,Yes,3,3,82,Others,373,NM,390,1,No,No,0.64,1
38,125635,0.05,0,4251092394,9015,Yes,PhD or equivalent,Male,No,Married,67,Yes,0,5,52,Others,49,MN,489,36,No,No,0.17,0
68,236535,0.03,0.01,4251039921,9016,Yes,High School or below,Female,Yes,Married,5,Yes,1,3,70,Technology Related Job,221,MO,186,51,No,No,0.62,0
56,178621,0.02,0.01,4251056265,9017,Yes,High School or below,Male,Yes,Married,46,No,0,5,61,Others,85,NC,92,181,No,No,0.91,0
58,233579,0.06,0.01,4251096961,9018,Yes,High School or below,Female,Yes,Single,17,Yes,1,7,31,Others,261,MO,191,216,No,No,0.44,0
60,38536,0.02,0.01,4251078376,9019,Yes,High School or below,Female,Yes,Married,107,Yes,2,1,0,Others,438,LA,291,1,No,No,0.97,0
23,149436,0,0.01,4251079663,9020,Yes,High School or below,Male,Yes,Married,45,Yes,0,7,19,Technology Related Job,110,MD,488,16,No,No,0.43,0
25,204394,0.03,0.01,4251080378,9021,Yes,Bachelor or equivalent,Female,No,Single,16,Yes,1,1,88,Technology Related Job,286,ID,87,51,No,No,0.96,0
13,146480,0.03,0.01,4251029772,9022,Yes,Bachelor or equivalent,Male,Yes,Single,57,No,3,3,79,Others,150,MD,493,181,No,No,0.24,0
15,201437,0.07,0.01,4251088748,9023,Yes,Master or equivalent,Male,Yes,Married,27,Yes,1,5,49,Others,327,IL,92,216,Yes,No,0.77,0
45,62338,0.05,0.01,4251035991,9024,Yes,Master or equivalent,Female,Yes,Married,85,Yes,2,3,67,Others,499,IA,289,231,No,No,0.23,1
47,117295,0,0.01,4251091606,9025,Yes,Master or equivalent,Male,Yes,Single,56,Yes,3,5,36,Technology Related Job,175,CT,388,16,No,No,0.76,0
49,172253,0.04,0.01,4251016201,9026,Yes,High School or below,Male,Yes,Married,27,Yes,0,7,6,Technology Related Job,351,WY,487,51,No,No,0.29,0
37,114339,0.03,0.01,4251069275,9027,Yes,High School or below,Female,Yes,Married,67,No,3,1,97,Others,215,DE,393,181,No,Yes,0.58,0
39,169296,0.07,0.01,4251038706,9028,Yes,High School or below,Female,Yes,Single,38,Yes,0,3,66,Others,392,WY,493,216,No,No,0.11,0
70,30196,0.05,0.01,4251057547,9029,Yes,High School or below,Male,Yes,Single,96,Yes,1,1,85,Others,64,AK,189,231,No,Yes,0.56,0
72,85154,0.01,0.01,4251095915,9030,Yes,High School or below,Female,Yes,Married,67,Yes,2,3,54,Technology Related Job,240,VT,289,16,No,No,0.09,0
74,140111,0.04,0.01,4251060651,9031,Yes,High School or below,Female,Yes,Single,38,Yes,0,5,24,Technology Related Job,417,OR,388,51,No,No,0.62,0
62,82197,0.04,0.01,4251042815,9032,Yes,Bachelor or equivalent,Male,No,Single,78,Yes,2,7,15,Others,281,VT,294,181,No,No,0.91,0
24,193098,0.02,0.02,4251078987,9033,Yes,Bachelor or equivalent,Female,Yes,Single,16,Yes,3,5,34,Others,453,WA,491,196,No,No,0.37,0
26,248055,0.06,0.01,4251091554,9034,Yes,Master or equivalent,Male,Yes,Married,107,Yes,1,7,3,Others,129,RI,90,231,No,No,0.9,0
28,53013,0.01,0.01,4251043857,9035,Yes,Master or equivalent,Male,Yes,Single,78,Yes,2,1,72,Technology Related Job,305,NY,189,16,No,No,0.43,1
31,107970,0.05,0.01,4251040991,9036,Yes,PhD or equivalent,Female,Yes,Married,48,No,3,4,42,Technology Related Job,482,MO,289,51,No,No,0.96,0
46,105999,0.07,0.02,4251081015,9037,Yes,High School or below,Male,Yes,Single,56,Yes,2,1,82,Others,342,SD,292,161,No,No,0.17,0
49,160957,0.03,0.02,4251093890,9038,Yes,High School or below,Female,No,Married,27,Yes,3,3,51,Others,18,ND,391,196,No,No,0.7,0
51,215914,0.06,0.01,4251063479,9039,Yes,High School or below,Female,Yes,Single,118,Yes,0,5,21,Technology Related Job,194,NE,491,231,No,No,0.23,0
53,20871,0.02,0.01,4251060196,9040,Yes,High School or below,Female,Yes,Single,88,Yes,1,0,90,Technology Related Job,371,ME,90,16,No,Yes,0.76,0
